"-0.6628","10.73","-3","0.35"
"-1.663","9.734","-3","0.35"
"-1.663","10.73","-3","0.35"
"-2.663","13.73","-3","0.35"
"-2.663","14.73","-3","0.35"
"-2.663","11.73","-3","0.35"
"-2.663","12.73","-3","0.35"
"-2.663","10.73","-3","0.35"
"2.337","-4.266","-3","0.35"
"3.337","-3.266","-3","0.35"
"3.337","-4.266","-3","0.35"
"3.337","-6.266","-3","0.35"
"3.337","-5.266","-3","0.35"
"2.337","-6.266","-3","0.35"
"2.337","-5.266","-3","0.35"
"2.337","-7.266","-3","0.35"
"1.337","-4.266","-3","0.35"
"1.337","-6.266","-3","0.35"
"1.337","-5.266","-3","0.35"
"0.3372","-6.266","-3","0.35"
"0.3372","-5.266","-3","0.35"
"1.337","-8.266","-3","0.35"
"1.337","-7.266","-3","0.35"
"0.3372","-8.266","-3","0.35"
"0.3372","-7.266","-3","0.35"
"-0.6628","-6.266","-3","0.35"
"-0.6628","-5.266","-3","0.35"
"-1.663","-6.266","-3","0.35"
"-0.6628","-8.266","-3","0.35"
"-0.6628","-7.266","-3","0.35"
"-1.663","-8.266","-3","0.35"
"-1.663","-7.266","-3","0.35"
"-0.6628","-9.266","-3","0.35"
"-1.663","-9.266","-3","0.35"
"-2.663","-6.266","-3","0.35"
"-2.663","-8.266","-3","0.35"
"-2.663","-7.266","-3","0.35"
"-2.663","-10.27","-3","0.35"
"-2.663","-9.266","-3","0.35"
"-3.426","-6.556","-3","0.35"
"7.313","-4.904","-3","0.35"
"3.374","-2.629","-3","0.35"
"7.295","9.146","-3","0.35"
"3.356","6.872","-3","0.35"
"2.053","7.625","-3","0.35"
"-3.426","10.79","-2","0.35"
"-3.426","-11.1","-2","0.35"
"-2.367","-10.49","-2","0.35"
"-1.308","-9.881","-2","0.35"
"-0.2491","-9.27","-2","0.35"
"0.81","-8.658","-2","0.35"
"1.869","-8.047","-2","0.35"
"2.928","-7.435","-2","0.35"
"3.987","-6.824","-2","0.35"
"5.046","-6.212","-2","0.35"
"6.105","-5.601","-2","0.35"
"6.403","-4.378","-2","0.35"
"5.344","-3.766","-2","0.35"
"4.284","-3.155","-2","0.35"
"2.166","-3.327","-2","0.35"
"1.107","-3.938","-2","0.35"
"0.04819","-4.55","-2","0.35"
"-1.011","-5.161","-2","0.35"
"-2.07","-5.772","-2","0.35"
"-3.426","-7.435","-2","0.35"
"-3.426","-8.658","-2","0.35"
"-3.426","-9.881","-2","0.35"
"-2.369","10.18","-2","0.35"
"-1.311","9.567","-2","0.35"
"-0.2535","8.956","-2","0.35"
"0.8041","8.346","-2","0.35"
"3.977","7.231","-2","0.35"
"5.034","7.841","-2","0.35"
"6.092","8.452","-2","0.35"
"6.383","9.673","-2","0.35"
"5.326","10.28","-2","0.35"
"4.268","10.89","-2","0.35"
"3.211","11.5","-2","0.35"
"2.153","12.12","-2","0.35"
"1.095","12.73","-2","0.35"
"0.03785","13.34","-2","0.35"
"-1.02","13.95","-2","0.35"
"-2.077","14.56","-2","0.35"
"-3.135","15.17","-2","0.35"
"-3.426","14.45","-2","0.35"
"-3.426","13.23","-2","0.35"
"-3.426","12.01","-2","0.35"
"6.337","8.734","-2","0.35"
"4.337","8.734","-2","0.35"
"4.337","7.734","-2","0.35"
"5.337","8.734","-2","0.35"
"4.337","10.73","-2","0.35"
"4.337","9.734","-2","0.35"
"5.337","9.734","-2","0.35"
"6.337","-5.266","-2","0.35"
"4.337","-5.266","-2","0.35"
"4.337","-6.266","-2","0.35"
"5.337","-5.266","-2","0.35"
"5.337","-4.266","-2","0.35"
"4.337","-4.266","-2","0.35"
"2.337","11.73","-2","0.35"
"3.337","9.734","-2","0.35"
"3.337","10.73","-2","0.35"
"2.337","9.734","-2","0.35"
"2.337","10.73","-2","0.35"
"3.337","7.734","-2","0.35"
"3.337","8.734","-2","0.35"
"2.337","7.734","-2","0.35"
"2.337","8.734","-2","0.35"
"1.337","11.73","-2","0.35"
"0.3372","11.73","-2","0.35"
"0.3372","12.73","-2","0.35"
"1.337","9.734","-2","0.35"
"1.337","10.73","-2","0.35"
"0.3372","9.734","-2","0.35"
"0.3372","10.73","-2","0.35"
"1.337","8.734","-2","0.35"
"0.3372","8.734","-2","0.35"
"-0.6628","13.73","-2","0.35"
"-1.663","13.73","-2","0.35"
"-0.6628","11.73","-2","0.35"
"-0.6628","12.73","-2","0.35"
"-1.663","11.73","-2","0.35"
"-1.663","12.73","-2","0.35"
"-0.6628","9.734","-2","0.35"
"-0.6628","10.73","-2","0.35"
"-1.663","9.734","-2","0.35"
"-1.663","10.73","-2","0.35"
"-2.663","13.73","-2","0.35"
"-2.663","14.73","-2","0.35"
"-2.663","11.73","-2","0.35"
"-2.663","12.73","-2","0.35"
"-2.663","10.73","-2","0.35"
"2.337","-4.266","-2","0.35"
"3.337","-3.266","-2","0.35"
"3.337","-4.266","-2","0.35"
"3.337","-6.266","-2","0.35"
"3.337","-5.266","-2","0.35"
"2.337","-6.266","-2","0.35"
"2.337","-5.266","-2","0.35"
"2.337","-7.266","-2","0.35"
"1.337","-4.266","-2","0.35"
"1.337","-6.266","-2","0.35"
"1.337","-5.266","-2","0.35"
"0.3372","-6.266","-2","0.35"
"0.3372","-5.266","-2","0.35"
"1.337","-8.266","-2","0.35"
"1.337","-7.266","-2","0.35"
"0.3372","-8.266","-2","0.35"
"0.3372","-7.266","-2","0.35"
"-0.6628","-6.266","-2","0.35"
"-0.6628","-5.266","-2","0.35"
"-1.663","-6.266","-2","0.35"
"-0.6628","-8.266","-2","0.35"
"-0.6628","-7.266","-2","0.35"
"-1.663","-8.266","-2","0.35"
"-1.663","-7.266","-2","0.35"
"-0.6628","-9.266","-2","0.35"
"-1.663","-9.266","-2","0.35"
"-2.663","-6.266","-2","0.35"
"-2.663","-8.266","-2","0.35"
"-2.663","-7.266","-2","0.35"
"-2.663","-10.27","-2","0.35"
"-2.663","-9.266","-2","0.35"
"-3.426","-6.556","-2","0.35"
"7.313","-4.904","-2","0.35"
"3.374","-2.629","-2","0.35"
"7.295","9.146","-2","0.35"
"3.356","6.872","-2","0.35"
"2.053","7.625","-2","0.35"
"-3.426","10.79","-1","0.35"
"-3.426","-11.1","-1","0.35"
"-2.367","-10.49","-1","0.35"
"-1.308","-9.881","-1","0.35"
"-0.2491","-9.27","-1","0.35"
"0.81","-8.658","-1","0.35"
"1.869","-8.047","-1","0.35"
"2.928","-7.435","-1","0.35"
"3.987","-6.824","-1","0.35"
"5.046","-6.212","-1","0.35"
"6.105","-5.601","-1","0.35"
"6.403","-4.378","-1","0.35"
"5.344","-3.766","-1","0.35"
"4.284","-3.155","-1","0.35"
"2.166","-3.327","-1","0.35"
"1.107","-3.938","-1","0.35"
"0.04819","-4.55","-1","0.35"
"-1.011","-5.161","-1","0.35"
"-2.07","-5.772","-1","0.35"
"-3.426","-7.435","-1","0.35"
"-3.426","-8.658","-1","0.35"
"-3.426","-9.881","-1","0.35"
"-2.369","10.18","-1","0.35"
"-1.311","9.567","-1","0.35"
"-0.2535","8.956","-1","0.35"
"0.8041","8.346","-1","0.35"
"3.977","7.231","-1","0.35"
"5.034","7.841","-1","0.35"
"6.092","8.452","-1","0.35"
"6.383","9.673","-1","0.35"
"5.326","10.28","-1","0.35"
"4.268","10.89","-1","0.35"
"3.211","11.5","-1","0.35"
"2.153","12.12","-1","0.35"
"1.095","12.73","-1","0.35"
"0.03785","13.34","-1","0.35"
"-1.02","13.95","-1","0.35"
"-2.077","14.56","-1","0.35"
"-3.135","15.17","-1","0.35"
"-3.426","14.45","-1","0.35"
"-3.426","13.23","-1","0.35"
"-3.426","12.01","-1","0.35"
"6.337","8.734","-1","0.35"
"4.337","8.734","-1","0.35"
"4.337","7.734","-1","0.35"
"5.337","8.734","-1","0.35"
"4.337","10.73","-1","0.35"
"4.337","9.734","-1","0.35"
"5.337","9.734","-1","0.35"
"6.337","-5.266","-1","0.35"
"4.337","-5.266","-1","0.35"
"4.337","-6.266","-1","0.35"
"5.337","-5.266","-1","0.35"
"5.337","-4.266","-1","0.35"
"4.337","-4.266","-1","0.35"
"2.337","11.73","-1","0.35"
"3.337","9.734","-1","0.35"
"3.337","10.73","-1","0.35"
"2.337","9.734","-1","0.35"
"2.337","10.73","-1","0.35"
"3.337","7.734","-1","0.35"
"3.337","8.734","-1","0.35"
"2.337","7.734","-1","0.35"
"2.337","8.734","-1","0.35"
"1.337","11.73","-1","0.35"
"0.3372","11.73","-1","0.35"
"0.3372","12.73","-1","0.35"
"1.337","9.734","-1","0.35"
"1.337","10.73","-1","0.35"
"0.3372","9.734","-1","0.35"
"0.3372","10.73","-1","0.35"
"1.337","8.734","-1","0.35"
"0.3372","8.734","-1","0.35"
"-0.6628","13.73","-1","0.35"
"-1.663","13.73","-1","0.35"
"-0.6628","11.73","-1","0.35"
"-0.6628","12.73","-1","0.35"
"-1.663","11.73","-1","0.35"
"-1.663","12.73","-1","0.35"
"-0.6628","9.734","-1","0.35"
"-0.6628","10.73","-1","0.35"
"-1.663","9.734","-1","0.35"
"-1.663","10.73","-1","0.35"
"-2.663","13.73","-1","0.35"
"-2.663","14.73","-1","0.35"
"-2.663","11.73","-1","0.35"
"-2.663","12.73","-1","0.35"
"-2.663","10.73","-1","0.35"
"2.337","-4.266","-1","0.35"
"3.337","-3.266","-1","0.35"
"3.337","-4.266","-1","0.35"
"3.337","-6.266","-1","0.35"
"3.337","-5.266","-1","0.35"
"2.337","-6.266","-1","0.35"
"2.337","-5.266","-1","0.35"
"2.337","-7.266","-1","0.35"
"1.337","-4.266","-1","0.35"
"1.337","-6.266","-1","0.35"
"1.337","-5.266","-1","0.35"
"0.3372","-6.266","-1","0.35"
"0.3372","-5.266","-1","0.35"
"1.337","-8.266","-1","0.35"
"1.337","-7.266","-1","0.35"
"0.3372","-8.266","-1","0.35"
"0.3372","-7.266","-1","0.35"
"-0.6628","-6.266","-1","0.35"
"-0.6628","-5.266","-1","0.35"
"-1.663","-6.266","-1","0.35"
"-0.6628","-8.266","-1","0.35"
"-0.6628","-7.266","-1","0.35"
"-1.663","-8.266","-1","0.35"
"-1.663","-7.266","-1","0.35"
"-0.6628","-9.266","-1","0.35"
"-1.663","-9.266","-1","0.35"
"-2.663","-6.266","-1","0.35"
"-2.663","-8.266","-1","0.35"
"-2.663","-7.266","-1","0.35"
"-2.663","-10.27","-1","0.35"
"-2.663","-9.266","-1","0.35"
"-3.426","-6.556","-1","0.35"
"7.313","-4.904","-1","0.35"
"3.374","-2.629","-1","0.35"
"7.295","9.146","-1","0.35"
"3.356","6.872","-1","0.35"
"2.053","7.625","-1","0.35"
"-3.426","10.79","3","0.35"
"-3.426","-11.1","3","0.35"
"-2.367","-10.49","3","0.35"
"-1.308","-9.881","3","0.35"
"-0.2491","-9.27","3","0.35"
"0.81","-8.658","3","0.35"
"1.869","-8.047","3","0.35"
"2.928","-7.435","3","0.35"
"3.987","-6.824","3","0.35"
"5.046","-6.212","3","0.35"
"6.105","-5.601","3","0.35"
"6.403","-4.378","3","0.35"
"5.344","-3.766","3","0.35"
"4.284","-3.155","3","0.35"
"2.166","-3.327","3","0.35"
"1.107","-3.938","3","0.35"
"0.04819","-4.55","3","0.35"
"-1.011","-5.161","3","0.35"
"-2.07","-5.772","3","0.35"
"-3.426","-7.435","3","0.35"
"-3.426","-8.658","3","0.35"
"-3.426","-9.881","3","0.35"
"-2.369","10.18","3","0.35"
"-1.311","9.567","3","0.35"
"-0.2535","8.956","3","0.35"
"0.8041","8.346","3","0.35"
"3.977","7.231","3","0.35"
"5.034","7.841","3","0.35"
"6.092","8.452","3","0.35"
"6.383","9.673","3","0.35"
"5.326","10.28","3","0.35"
"4.268","10.89","3","0.35"
"3.211","11.5","3","0.35"
"2.153","12.12","3","0.35"
"1.095","12.73","3","0.35"
"0.03785","13.34","3","0.35"
"-1.02","13.95","3","0.35"
"-2.077","14.56","3","0.35"
"-3.135","15.17","3","0.35"
"-3.426","14.45","3","0.35"
"-3.426","13.23","3","0.35"
"-3.426","12.01","3","0.35"
"6.337","8.734","3","0.35"
"4.337","8.734","3","0.35"
"4.337","7.734","3","0.35"
"5.337","8.734","3","0.35"
"4.337","10.73","3","0.35"
"4.337","9.734","3","0.35"
"5.337","9.734","3","0.35"
"6.337","-5.266","3","0.35"
"4.337","-5.266","3","0.35"
"4.337","-6.266","3","0.35"
"5.337","-5.266","3","0.35"
"5.337","-4.266","3","0.35"
"4.337","-4.266","3","0.35"
"2.337","11.73","3","0.35"
"3.337","9.734","3","0.35"
"3.337","10.73","3","0.35"
"2.337","9.734","3","0.35"
"2.337","10.73","3","0.35"
"3.337","7.734","3","0.35"
"3.337","8.734","3","0.35"
"2.337","7.734","3","0.35"
"2.337","8.734","3","0.35"
"1.337","11.73","3","0.35"
"0.3372","11.73","3","0.35"
"0.3372","12.73","3","0.35"
"1.337","9.734","3","0.35"
"1.337","10.73","3","0.35"
"0.3372","9.734","3","0.35"
"0.3372","10.73","3","0.35"
"1.337","8.734","3","0.35"
"0.3372","8.734","3","0.35"
"-0.6628","13.73","3","0.35"
"-1.663","13.73","3","0.35"
"-0.6628","11.73","3","0.35"
"-0.6628","12.73","3","0.35"
"-1.663","11.73","3","0.35"
"-1.663","12.73","3","0.35"
"-0.6628","9.734","3","0.35"
"-0.6628","10.73","3","0.35"
"-1.663","9.734","3","0.35"
"-1.663","10.73","3","0.35"
"-2.663","13.73","3","0.35"
"-2.663","14.73","3","0.35"
"-2.663","11.73","3","0.35"
"-2.663","12.73","3","0.35"
"-2.663","10.73","3","0.35"
"2.337","-4.266","3","0.35"
"3.337","-3.266","3","0.35"
"3.337","-4.266","3","0.35"
"3.337","-6.266","3","0.35"
"3.337","-5.266","3","0.35"
"2.337","-6.266","3","0.35"
"2.337","-5.266","3","0.35"
"2.337","-7.266","3","0.35"
"1.337","-4.266","3","0.35"
"1.337","-6.266","3","0.35"
"1.337","-5.266","3","0.35"
"0.3372","-6.266","3","0.35"
"0.3372","-5.266","3","0.35"
"1.337","-8.266","3","0.35"
"1.337","-7.266","3","0.35"
"0.3372","-8.266","3","0.35"
"0.3372","-7.266","3","0.35"
"-0.6628","-6.266","3","0.35"
"-0.6628","-5.266","3","0.35"
"-1.663","-6.266","3","0.35"
"-0.6628","-8.266","3","0.35"
"-0.6628","-7.266","3","0.35"
"-1.663","-8.266","3","0.35"
"-1.663","-7.266","3","0.35"
"-0.6628","-9.266","3","0.35"
"-1.663","-9.266","3","0.35"
"-2.663","-6.266","3","0.35"
"-2.663","-8.266","3","0.35"
"-2.663","-7.266","3","0.35"
"-2.663","-10.27","3","0.35"
"-2.663","-9.266","3","0.35"
"-3.426","-6.556","3","0.35"
"7.313","-4.904","3","0.35"
"3.374","-2.629","3","0.35"
"7.295","9.146","3","0.35"
"3.356","6.872","3","0.35"
"2.053","7.625","3","0.35"
"-3.426","10.79","2","0.35"
"-3.426","-11.1","2","0.35"
"-2.367","-10.49","2","0.35"
"-1.308","-9.881","2","0.35"
"-0.2491","-9.27","2","0.35"
"0.81","-8.658","2","0.35"
"1.869","-8.047","2","0.35"
"2.928","-7.435","2","0.35"
"3.987","-6.824","2","0.35"
"5.046","-6.212","2","0.35"
"6.105","-5.601","2","0.35"
"6.403","-4.378","2","0.35"
"5.344","-3.766","2","0.35"
"4.284","-3.155","2","0.35"
"2.166","-3.327","2","0.35"
"1.107","-3.938","2","0.35"
"0.04819","-4.55","2","0.35"
"-1.011","-5.161","2","0.35"
"-2.07","-5.772","2","0.35"
"-3.426","-7.435","2","0.35"
"-3.426","-8.658","2","0.35"
"-3.426","-9.881","2","0.35"
"-2.369","10.18","2","0.35"
"-1.311","9.567","2","0.35"
"-0.2535","8.956","2","0.35"
"0.8041","8.346","2","0.35"
"3.977","7.231","2","0.35"
"5.034","7.841","2","0.35"
"6.092","8.452","2","0.35"
"6.383","9.673","2","0.35"
"5.326","10.28","2","0.35"
"4.268","10.89","2","0.35"
"3.211","11.5","2","0.35"
"2.153","12.12","2","0.35"
"1.095","12.73","2","0.35"
"0.03785","13.34","2","0.35"
"-1.02","13.95","2","0.35"
"-2.077","14.56","2","0.35"
"-3.135","15.17","2","0.35"
"-3.426","14.45","2","0.35"
"-3.426","13.23","2","0.35"
"-3.426","12.01","2","0.35"
"6.337","8.734","2","0.35"
"4.337","8.734","2","0.35"
"4.337","7.734","2","0.35"
"5.337","8.734","2","0.35"
"4.337","10.73","2","0.35"
"4.337","9.734","2","0.35"
"5.337","9.734","2","0.35"
"6.337","-5.266","2","0.35"
"4.337","-5.266","2","0.35"
"4.337","-6.266","2","0.35"
"5.337","-5.266","2","0.35"
"5.337","-4.266","2","0.35"
"4.337","-4.266","2","0.35"
"2.337","11.73","2","0.35"
"3.337","9.734","2","0.35"
"3.337","10.73","2","0.35"
"2.337","9.734","2","0.35"
"2.337","10.73","2","0.35"
"3.337","7.734","2","0.35"
"3.337","8.734","2","0.35"
"2.337","7.734","2","0.35"
"2.337","8.734","2","0.35"
"1.337","11.73","2","0.35"
"0.3372","11.73","2","0.35"
"0.3372","12.73","2","0.35"
"1.337","9.734","2","0.35"
"1.337","10.73","2","0.35"
"0.3372","9.734","2","0.35"
"0.3372","10.73","2","0.35"
"1.337","8.734","2","0.35"
"0.3372","8.734","2","0.35"
"-0.6628","13.73","2","0.35"
"-1.663","13.73","2","0.35"
"-0.6628","11.73","2","0.35"
"-0.6628","12.73","2","0.35"
"-1.663","11.73","2","0.35"
"-1.663","12.73","2","0.35"
"-0.6628","9.734","2","0.35"
"-0.6628","10.73","2","0.35"
"-1.663","9.734","2","0.35"
"-1.663","10.73","2","0.35"
"-2.663","13.73","2","0.35"
"-2.663","14.73","2","0.35"
"-2.663","11.73","2","0.35"
"-2.663","12.73","2","0.35"
"-2.663","10.73","2","0.35"
"2.337","-4.266","2","0.35"
"3.337","-3.266","2","0.35"
"3.337","-4.266","2","0.35"
"3.337","-6.266","2","0.35"
"3.337","-5.266","2","0.35"
"2.337","-6.266","2","0.35"
"2.337","-5.266","2","0.35"
"2.337","-7.266","2","0.35"
"1.337","-4.266","2","0.35"
"1.337","-6.266","2","0.35"
"1.337","-5.266","2","0.35"
"0.3372","-6.266","2","0.35"
"0.3372","-5.266","2","0.35"
"1.337","-8.266","2","0.35"
"1.337","-7.266","2","0.35"
"0.3372","-8.266","2","0.35"
"0.3372","-7.266","2","0.35"
"-0.6628","-6.266","2","0.35"
"-0.6628","-5.266","2","0.35"
"-1.663","-6.266","2","0.35"
"-0.6628","-8.266","2","0.35"
"-0.6628","-7.266","2","0.35"
"-1.663","-8.266","2","0.35"
"-1.663","-7.266","2","0.35"
"-0.6628","-9.266","2","0.35"
"-1.663","-9.266","2","0.35"
"-2.663","-6.266","2","0.35"
"-2.663","-8.266","2","0.35"
"-2.663","-7.266","2","0.35"
"-2.663","-10.27","2","0.35"
"-2.663","-9.266","2","0.35"
"-3.426","-6.556","2","0.35"
"7.313","-4.904","2","0.35"
"3.374","-2.629","2","0.35"
"7.295","9.146","2","0.35"
"3.356","6.872","2","0.35"
"2.053","7.625","2","0.35"
"-3.426","10.79","1","0.35"
"-3.426","-11.1","1","0.35"
"-2.367","-10.49","1","0.35"
"-1.308","-9.881","1","0.35"
"-0.2491","-9.27","1","0.35"
"0.81","-8.658","1","0.35"
"1.869","-8.047","1","0.35"
"2.928","-7.435","1","0.35"
"3.987","-6.824","1","0.35"
"5.046","-6.212","1","0.35"
"6.105","-5.601","1","0.35"
"6.403","-4.378","1","0.35"
"5.344","-3.766","1","0.35"
"4.284","-3.155","1","0.35"
"2.166","-3.327","1","0.35"
"1.107","-3.938","1","0.35"
"0.04819","-4.55","1","0.35"
"-1.011","-5.161","1","0.35"
"-2.07","-5.772","1","0.35"
"-3.426","-7.435","1","0.35"
"-3.426","-8.658","1","0.35"
"-3.426","-9.881","1","0.35"
"-2.369","10.18","1","0.35"
"-1.311","9.567","1","0.35"
"-0.2535","8.956","1","0.35"
"0.8041","8.346","1","0.35"
"3.977","7.231","1","0.35"
"5.034","7.841","1","0.35"
"6.092","8.452","1","0.35"
"6.383","9.673","1","0.35"
"5.326","10.28","1","0.35"
"4.268","10.89","1","0.35"
"3.211","11.5","1","0.35"
"2.153","12.12","1","0.35"
"1.095","12.73","1","0.35"
"0.03785","13.34","1","0.35"
"-1.02","13.95","1","0.35"
"-2.077","14.56","1","0.35"
"-3.135","15.17","1","0.35"
"-3.426","14.45","1","0.35"
"-3.426","13.23","1","0.35"
"-3.426","12.01","1","0.35"
"6.337","8.734","1","0.35"
"4.337","8.734","1","0.35"
"4.337","7.734","1","0.35"
"5.337","8.734","1","0.35"
"4.337","10.73","1","0.35"
"4.337","9.734","1","0.35"
"5.337","9.734","1","0.35"
"6.337","-5.266","1","0.35"
"4.337","-5.266","1","0.35"
"4.337","-6.266","1","0.35"
"5.337","-5.266","1","0.35"
"5.337","-4.266","1","0.35"
"4.337","-4.266","1","0.35"
"2.337","11.73","1","0.35"
"3.337","9.734","1","0.35"
"3.337","10.73","1","0.35"
"2.337","9.734","1","0.35"
"2.337","10.73","1","0.35"
"3.337","7.734","1","0.35"
"3.337","8.734","1","0.35"
"2.337","7.734","1","0.35"
"2.337","8.734","1","0.35"
"1.337","11.73","1","0.35"
"0.3372","11.73","1","0.35"
"0.3372","12.73","1","0.35"
"1.337","9.734","1","0.35"
"1.337","10.73","1","0.35"
"0.3372","9.734","1","0.35"
"0.3372","10.73","1","0.35"
"1.337","8.734","1","0.35"
"0.3372","8.734","1","0.35"
"-0.6628","13.73","1","0.35"
"-1.663","13.73","1","0.35"
"-0.6628","11.73","1","0.35"
"-0.6628","12.73","1","0.35"
"-1.663","11.73","1","0.35"
"-1.663","12.73","1","0.35"
"-0.6628","9.734","1","0.35"
"-0.6628","10.73","1","0.35"
"-1.663","9.734","1","0.35"
"-1.663","10.73","1","0.35"
"-2.663","13.73","1","0.35"
"-2.663","14.73","1","0.35"
"-2.663","11.73","1","0.35"
"-2.663","12.73","1","0.35"
"-2.663","10.73","1","0.35"
"2.337","-4.266","1","0.35"
"3.337","-3.266","1","0.35"
"3.337","-4.266","1","0.35"
"3.337","-6.266","1","0.35"
"3.337","-5.266","1","0.35"
"2.337","-6.266","1","0.35"
"2.337","-5.266","1","0.35"
"2.337","-7.266","1","0.35"
"1.337","-4.266","1","0.35"
"1.337","-6.266","1","0.35"
"1.337","-5.266","1","0.35"
"0.3372","-6.266","1","0.35"
"0.3372","-5.266","1","0.35"
"1.337","-8.266","1","0.35"
"1.337","-7.266","1","0.35"
"0.3372","-8.266","1","0.35"
"0.3372","-7.266","1","0.35"
"-0.6628","-6.266","1","0.35"
"-0.6628","-5.266","1","0.35"
"-1.663","-6.266","1","0.35"
"-0.6628","-8.266","1","0.35"
"-0.6628","-7.266","1","0.35"
"-1.663","-8.266","1","0.35"
"-1.663","-7.266","1","0.35"
"-0.6628","-9.266","1","0.35"
"-1.663","-9.266","1","0.35"
"-2.663","-6.266","1","0.35"
"-2.663","-8.266","1","0.35"
"-2.663","-7.266","1","0.35"
"-2.663","-10.27","1","0.35"
"-2.663","-9.266","1","0.35"
"-3.426","-6.556","1","0.35"
"7.313","-4.904","1","0.35"
"3.374","-2.629","1","0.35"
"7.295","9.146","1","0.35"
"3.356","6.872","1","0.35"
"2.053","7.625","1","0.35"
"2.053","7.625","0","0.35"
"3.356","6.872","0","0.35"
"7.295","9.146","0","0.35"
"3.374","-2.629","0","0.35"
"7.313","-4.904","0","0.35"
"-3.426","-6.556","0","0.35"
"-2.663","-9.266","0","0.35"
"-2.663","-10.27","0","0.35"
"-2.663","-7.266","0","0.35"
"-2.663","-8.266","0","0.35"
"-2.663","-6.266","0","0.35"
"-1.663","-9.266","0","0.35"
"-0.6628","-9.266","0","0.35"
"-1.663","-7.266","0","0.35"
"-1.663","-8.266","0","0.35"
"-0.6628","-7.266","0","0.35"
"-0.6628","-8.266","0","0.35"
"-1.663","-6.266","0","0.35"
"-0.6628","-5.266","0","0.35"
"-0.6628","-6.266","0","0.35"
"0.3372","-7.266","0","0.35"
"0.3372","-8.266","0","0.35"
"1.337","-7.266","0","0.35"
"1.337","-8.266","0","0.35"
"0.3372","-5.266","0","0.35"
"0.3372","-6.266","0","0.35"
"1.337","-5.266","0","0.35"
"1.337","-6.266","0","0.35"
"1.337","-4.266","0","0.35"
"2.337","-7.266","0","0.35"
"2.337","-5.266","0","0.35"
"2.337","-6.266","0","0.35"
"3.337","-5.266","0","0.35"
"3.337","-6.266","0","0.35"
"3.337","-4.266","0","0.35"
"3.337","-3.266","0","0.35"
"2.337","-4.266","0","0.35"
"-2.663","10.73","0","0.35"
"-2.663","12.73","0","0.35"
"-2.663","11.73","0","0.35"
"-2.663","14.73","0","0.35"
"-2.663","13.73","0","0.35"
"-1.663","10.73","0","0.35"
"-1.663","9.734","0","0.35"
"-0.6628","10.73","0","0.35"
"-0.6628","9.734","0","0.35"
